Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.custom.activity),Age group (product.metafields.custom.age_group),Ankle Collar (product.metafields.custom.ankle_collar),Breathability Level (product.metafields.custom.breathability_level),Color (product.metafields.custom.color),Fabric (product.metafields.custom.fabric),Safety Features (product.metafields.custom.safety_features),Team (product.metafields.custom.sports_team),Stud Type (product.metafields.custom.stud_type),Target gender (product.metafields.custom.target_gender),Technology (product.metafields.custom.technology),Weight (product.metafields.custom.weight),Product rating count (product.metafields.reviews.rating_count),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Ball material (product.metafields.shopify.ball-material),Ball size (product.metafields.shopify.ball-size),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Neckline (product.metafields.shopify.neckline),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mercurial-vapor-16-elite-orange-black-air-zoom-fg-cleats,,,,,,,,,7-5,,,,,,,,MR-V16-E-BLW-FG-7.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/nike-mercurial-vapor-16-elite-orange-black-air-zoom-fg-back-side.webp?v=1780612729,4,"Mercurial Vapor 16 Elite Orange Black Air Zoom FG Cleats football studs from The Dribble Store, side and rear view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
mercurial-vapor-16-elite-orange-black-air-zoom-fg-cleats,,,,,,,,,8-5,,,,,,,,MR-V16-E-BLW-FG-8.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/nike-mercurial-vapor-16-elite-orange-black-air-zoom-fg-side-sole.webp?v=1780612729,5,Mercurial Vapor 16 Elite Orange Black Air Zoom FG Cleats football studs from Dribble Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
mercurial-vapor-16-elite-orange-black-air-zoom-fg-cleats,,,,,,,,,9,,,,,,,,MR-V16-E-BLW-FG-9,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
mercurial-vapor-16-elite-orange-black-air-zoom-fg-cleats,,,,,,,,,10,,,,,,,,MR-V16-E-BLW-FG-10,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,Copa Pure 3 Lace Less Red Silver FG Cleats,"<p>Experience pure football performance with the <strong>Adidas Copa Pure 3 Laceless Red Silver FG Cleats</strong>. Designed for players who value comfort, precision, and effortless ball control, these premium football boots combine Adidas' renowned Copa heritage with a modern laceless construction. The striking red upper paired with sleek silver accents creates a bold and professional look, making these cleats the perfect choice for players who want to stand out while performing at their best.</p>
<p>The laceless design delivers a clean striking surface for enhanced control and more accurate passing, shooting, and first touches. Crafted with a soft, adaptive upper, the Copa Pure 3 provides a secure fit that molds naturally to your foot, ensuring exceptional comfort throughout the game. The lightweight FG outsole is engineered for firm ground surfaces, offering reliable traction, stability, and confidence during quick turns, sharp movements, and high-intensity play.</p>
<p>Whether you're dictating the tempo in midfield, creating chances in attack, or maintaining composure under pressure, the Adidas Copa Pure 3 Laceless Red Silver FG Cleats are built to elevate every aspect of your game. Available now at Striker Store, these elite football boots combine premium comfort, modern innovation, and timeless Adidas football craftsmanship for players who demand excellence on the pitch.<br></p>",The Dribble Store,Apparel & Accessories > Shoes > Athletic Shoes,Football Boot,"adidas, adidas fg cleats, boot, control football boot, copa elite boot, copa pure 3, copa pure boot, copa_boot, cushioned touch boot, elite football studs, fg football boot, firm ground studs, football shoes for men, football studs, laceless, laceless football studs, lightweight football boot, match football studs, new arrivals, partial_cod, premium football boots, red, silver, soccer cleats, soccer studs",true,Shoe size,5,product.metafields.shopify.shoe-size,,,,,,,CPA-P3-RDS-LL-FG-5,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-side-profile.webp?v=1780612754,1,Copa Pure 3 Lace Less Red Silver FG Cleats football boot from The Dribble Store showing side view,false,Copa Pure 3 Lace Less Red Silver FG Cleats | Dribble Store,Shop the Copa Pure 3 Lace Less Red Silver FG Cleats at Dribble Store. Sleek silver metallic design ensures style and performance on firm ground. Elevate your game today!,Football,,Low,High,"Red, Silver",,,,FG,Unisex,,,,football; soccer,adults; teens,,,lace-up,,striped; white; geometric,,mesh; synthetic; leather,flat,,lightweight; slip-resistant; cushioned,regular,5; 6; 6-5; 7-5; 8; 9; 10-5,,,unisex; male,round,,,,,,,g,,2999.00,active
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,6,,,,,,,,CPA-P3-RDS-LL-FG-6,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-angled-side-view.webp?v=1780612754,2,Copa Pure 3 Lace Less Red Silver FG Cleats football boot from The Dribble Store shown in red with silver accents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,6-5,,,,,,,,CPA-P3-RDS-LL-FG-6.5,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-rear-view.webp?v=1780612754,3,Copa Pure 3 Lace Less Red Silver FG Cleats football boots with red upper and silver stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,7-5,,,,,,,,CPA-P3-RDS-LL-FG-7.5,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-bottom-sole.webp?v=1780612754,4,Copa Pure 3 Lace Less Red Silver FG Cleats football boots from The Dribble Store with firm ground studs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,8,,,,,,,,CPA-P3-RDS-LL-FG-8,500.0,shopify,1,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-side-and-sole.webp?v=1780612754,5,Copa Pure 3 Lace Less Red Silver FG Cleats football boots from The Dribble Store shown side and sole views,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,9,,,,,,,,CPA-P3-RDS-LL-FG-9,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-copa-pure-3-lace-less-red-silver-fg-cleats-top-and-bottom.webp?v=1780612754,6,Copa Pure 3 Lace Less Red Silver FG Cleats football boots from The Dribble Store with studded outsole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
copa-pure-3-lace-less-red-silver-fg-cleats,,,,,,,,,10-5,,,,,,,,CPA-P3-RDS-LL-FG-10.5,500.0,shopify,0,deny,manual,4199.00,9999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,F50 Elite Messi Orange FG Laceless Football Cleats,"<p>Inspired by the brilliance of Lionel Messi, the <strong>F50 Elite Messi Orange FG Laceless Football Cleats</strong> are built for players who thrive on speed, agility, and game-changing creativity. Featuring a vibrant orange colorway with subtle gradient detailing and a sleek laceless construction, these elite football boots combine modern innovation with Messi-inspired performance. Designed for firm ground pitches, they offer a clean, streamlined look that stands out on match day.</p>
<p>The laceless upper creates a larger striking surface, allowing for cleaner ball contact and enhanced control during dribbling, passing, and shooting. Constructed with lightweight performance materials, the F50 Elite Messi FG Cleats provide a snug, adaptive fit that feels fast and responsive with every movement. The advanced outsole and stud configuration deliver exceptional traction and stability, helping players accelerate quickly, change direction effortlessly, and maintain control at high speeds.</p>
<p>Whether you're weaving through defenders, creating scoring opportunities, or finishing with confidence in front of goal, the F50 Elite Messi Orange FG Laceless Football Cleats are engineered to elevate your game. Available now at Striker Store, these premium Messi football boots combine elite-level comfort, explosive speed, and iconic football style for players who want to perform at their very best.<br></p>",The Dribble Store,Apparel & Accessories > Shoes > Athletic Shoes,Football Boot,"adidas, adidas fg boots, adidas fg cleats, adidas football shoes, agility football studs, attacker football boot, boot, f50, f50 laceless boot, f50 plus, f50_boot, fg football boot, fifa, firm ground studs, football shoes for men, football studs, lightweight speed boot, low top football boot, match football studs, messi, natural grass boot, new arrivals, orange, partial_cod, premium football boots, soccer cleats, soccer studs, special edition, speed football boot, sprint football boot, training boot, winger football boot",true,Shoe size,5,product.metafields.shopify.shoe-size,,,,,,,F50-EMSI-ORW-LL-FG-5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-side-profile.png?v=1780612785,1,F50 Elite Messi Orange FG Laceless Football Cleats from The Dribble Store in bright orange design,false,F50 Elite Messi Orange FG Laceless Football Cleats | The Dribble Store,Shop The Dribble Store for F50 Elite Messi Orange FG Laceless Football Cleats featuring lightweight design and precise detail for top performance.,Football,"Teens, Adults",Low,,Orange,,,,FG,Unisex,,,,football; soccer,adults; teens,,,lace-up; slip-on,,striped; white; black,,mesh; synthetic; leather; plastic,flat,,lightweight; slip-resistant; cushioned; breathable-design,regular,5; 6; 6-5; 7-5; 8; 9; 10-5,,,unisex; male,round,,,,,,,g,,2999.00,active
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,6,,,,,,,,F50-EMSI-ORW-LL-FG-6,500.0,shopify,2,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-floating-angle.png?v=1780612785,2,"F50 Elite Messi Orange FG Laceless Football Cleats from The Dribble Store, lightweight and designed for firm ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,6-5,,,,,,,,F50-EMSI-ORW-LL-FG-6.5,500.0,shopify,1,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-back-view.png?v=1780612785,3,F50 Elite Messi Orange FG Laceless Football Cleats from The Dribble Store showing rear and side views,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,7-5,,,,,,,,F50-EMSI-ORW-LL-FG-7.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-side-and-sole.png?v=1780612785,4,F50 Elite Messi Orange FG Laceless Football Cleats with lightweight design and firm ground studs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,8,,,,,,,,F50-EMSI-ORW-LL-FG-8,500.0,shopify,2,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-angled-front-sole.png?v=1780612785,5,F50 Elite Messi Orange FG Laceless Football Cleats from The Dribble Store in orange and peach tones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,9,,,,,,,,F50-EMSI-ORW-LL-FG-9,500.0,shopify,1,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-messi-orange-fg-laceless-football-cleats-pair-sole-view.png?v=1780612785,6,F50 Elite Messi Orange FG Laceless Football Cleats by The Dribble Store with firm ground studs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-messi-orange-fg-laceless-football-cleats,,,,,,,,,10-5,,,,,,,,F50-EMSI-ORW-LL-FG-10.5,500.0,shopify,1,deny,manual,4499.00,9999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,F50 Elite Tunit Messi White Blue Grey FG Football Cleats,"<p>Celebrate football greatness with the <strong>Adidas F50 Elite Tunit Messi White Blue Grey FG Football Cleats</strong>, a premium pair of football boots inspired by the speed, creativity, and legacy of Lionel Messi. Featuring an elegant white base complemented by blue and grey accents, these cleats combine iconic style with elite-level performance. Designed for firm ground surfaces, they are built for players who rely on quick acceleration, precise dribbling, and game-changing moments in the final third.</p>
<p>Engineered with lightweight materials and advanced performance technology, the F50 Elite Tunit Messi FG Cleats provide exceptional responsiveness and comfort throughout the match. The streamlined upper delivers a close, natural touch on the ball, helping players maintain control at high speeds, while the specialized outsole offers outstanding traction for explosive sprints, rapid direction changes, and agile movement. Every detail is crafted to support fast, attacking football.</p>
<p>Whether you're creating chances, beating defenders, or finishing with confidence, the Adidas F50 Elite Tunit Messi White Blue Grey FG Football Cleats are designed to help elevate your performance. Available now at Striker Store, these premium Messi-inspired football boots blend world-class comfort, lightweight speed, and iconic football heritage, making them a must-have for serious players and devoted Messi fans alike.<br></p>",The Dribble Store,Apparel & Accessories > Shoes > Athletic Shoes,Football Boot,"adidas, adidas fg boots, adidas fg cleats, adidas football shoes, agility football studs, attacker football boot, blue, boot, f50, f50 laceless boot, f50 plus, f50_boot, fg football boot, fifa, firm ground studs, football shoes for men, football studs, grey, lightweight speed boot, low top football boot, match football studs, messi, natural grass boot, new arrivals, partial_cod, premium football boots, soccer cleats, soccer studs, special edition, speed football boot, sprint football boot, training boot, white, winger football boot",true,Shoe size,5,product.metafields.shopify.shoe-size,,,,,,,F50-ETMSI-WBLGR-FG-5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-side.webp?v=1780612815,1,F50 Elite Tunit Messi White Blue Grey FG Football Cleats from The Dribble Store with sleek design and studded sole,false,F50 Elite Tunit Messi White Blue Grey FG Football Cleats | The Dribble Store,Shop The Dribble Store for F50 Elite Tunit Messi White Blue Grey FG Football Cleats featuring lightweight design and precise detail for top performance.,Football,"Teens, Adults",Low,,"White, Blue",,,,FG,Unisex,,,'1,football; soccer,adults; teens,,,lace-up; slip-on,,striped; white; black,,mesh; synthetic; leather; plastic,flat,,lightweight; slip-resistant; cushioned; breathable-design,regular,5; 6; 6-5; 7-5; 8; 9; 10-5,,,unisex; male,round,,,,,,,g,,2999.00,active
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,6,,,,,,,,F50-ETMSI-WBLGR-FG-6,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-front-angle.webp?v=1780612815,2,F50 Elite Tunit Messi White Blue Grey FG Football Cleats by The Dribble Store shown in angled view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,6-5,,,,,,,,F50-ETMSI-WBLGR-FG-6.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-side-sole-view.webp?v=1780612815,3,F50 Elite Tunit Messi White Blue Grey FG Football Cleats showing side and sole view at The Dribble Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,7-5,,,,,,,,F50-ETMSI-WBLGR-FG-7.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-top-down.webp?v=1780612815,4,Top view of F50 Elite Tunit Messi White Blue Grey FG Football Cleats from The Dribble Store with sleek design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,8,,,,,,,,F50-ETMSI-WBLGR-FG-8,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-heel-sole-closeup.webp?v=1780612815,5,F50 Elite Tunit Messi White Blue Grey FG Football Cleats showing sole and heel details from The Dribble Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,9,,,,,,,,F50-ETMSI-WBLGR-FG-9,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/adidas-f50-elite-tunit-messi-white-blue-grey-fg-upper-texture-closeup.webp?v=1780612815,6,Close-up of F50 Elite Tunit Messi White Blue Grey FG Football Cleats sole showing textured design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
f50-elite-tunit-messi-white-blue-grey-fg-football-cleats,,,,,,,,,10-5,,,,,,,,F50-ETMSI-WBLGR-FG-10.5,500.0,shopify,0,deny,manual,4499.00,9999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2999.00,
mercurial-superfly-4-cr7-gala-glimmer-black-high-top-fg-football-cleats,Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats,"<p>Inspired by Cristiano Ronaldo's iconic <strong>Gala Glimmer edition</strong>, the <strong>Nike Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats</strong> combine legendary style with elite-level performance. Featuring an all-black design accented with crisp white detailing, these football boots deliver a sleek, premium look that reflects confidence, speed, and precision. Built for firm ground surfaces, they are designed for players who want to dominate matches with explosive acceleration and fearless attacking play.</p>
<p>The signature high-top Dynamic Fit collar creates a seamless connection between the foot and lower leg, providing a secure, locked-in feel during high-intensity movements. The lightweight upper enhances touch and control at top speed, while the advanced FG outsole offers exceptional traction for rapid sprints, quick cuts, and explosive changes of direction. Every element of these CR7 football cleats is engineered to help players perform with maximum agility and confidence.</p>
<p>Whether you're driving past defenders, creating goal-scoring opportunities, or finishing with precision, the Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats are built for footballers who refuse to settle for anything less than excellence. Available now at Striker Store, these iconic Cristiano Ronaldo-inspired football boots combine elite performance, premium comfort, and timeless football heritage in one unforgettable package.<br></p>",The Dribble Store,Apparel & Accessories > Shoes > Athletic Shoes,Football Stud,"black, black studs, boot, control boots, cristiano, dribbling boots, fg, fg football shoes, fg studs, firm ground, firm ground studs, football cleats, gala, glimmer, high ankle cleats, high top, high top studs, lace football shoes, limited edition, men football shoes, mercurial elite, mercurial football, mercurial_boot, new arrivals, nike, nike superfly 4, partial_cod, retro football shoes, ronaldo, ronaldo style shoes, soccer, soccer cleats, speed football shoes, superfly, training boots",true,Shoe size,5-5,product.metafields.shopify.shoe-size,,,,,,,M-SF4-GG-B-HT-FG-5.5,500.0,shopify,0,deny,manual,4999.00,9999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0710/1831/5951/files/nike-mercurial-superfly-4-cr7-gala-glimmer-black-high-top-fg-left-side.webp?v=1780612845,1,Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats side view with black knit upper and white swoosh,false,Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats | The Dribble Store,"Shop Mercurial Superfly 4 CR7 Gala Glimmer Black High Top FG Football Cleats at The Dribble Store for superior speed, agility, and comfort on the football field.",Football,,High,,Black CR7,,,,FG,Unisex,,Light Weight,,football; soccer,adults; teens,,,lace-up; slip-on,,striped; white; camouflage; multicolor,,mesh; synthetic; leather; plastic,flat,,lightweight; slip-resistant; cushioned; breathable-design,regular,5-5; 6; 7; 7-5; 8-5; 9; 10,,,unisex; male,round,,,,,,,g,,2999.00,active
